的	dik
梔	zi
樅	cuf
鋥	cif
氹	trm
縵	mah
讖	crm
壎	nyh
齎	zri
巋	qri
嬙	cxf
漚	ru
鐃	hau
緇	zi
鬮	gru
鈈	wah
檣	cxf
饜	jim
蟈	qok
髖	vuh
燜	muh
贄	zi
鈷	gu
縟	juk
廡	mou
摶	tyh
齇	za
齦	nrh
頊	guk
轤	lou
鏑	dik
淥	luk
傴	jy
輳	cru
躚	sih
壠	lof
鮫	gau
橈	jiu
倀	cxf
鏨	zam
懍	lrm
櫪	lik
撟	giu
澠	mrh
櫱	pak
籙	luk
璦	foi
簞	dah
慳	nah
鬩	jik
嘵	niu
鰓	soi
䴉	syh
釅	jim
嬡	oi
洸	qof
礆	gah
閽	vrh
鷥	si
鑷	hip
痾	o
錙	zi
擼	lou
峴	jih
鎵	ga
觶	zi
訌	nuf
鱈	syt
櫟	lik
蓴	sxh
棖	caf
軔	jrh
煢	kif
彿	vrt
櫸	gxi
鉦	zif
魎	lxf
萵	wo
莧	jih
呎	cek
釺	noh
鯁	grf
闥	tat
閶	cxf
趲	zah
鎩	sat
懟	dxi
緗	sxf
鑊	wok
鷸	hxt
漵	zxi
玀	lo
騅	zxi
輊	zi
磧	zik
鍇	kai
閆	jim
獪	kui
顓	zyh
癘	lri
堖	mou
饉	grh
矇	muf
鉬	muk
媯	qri
紱	vrt
鋃	lof
瘻	lru
幪	muf
縶	zrp
蹕	brt
騭	zrt
顳	hip
犖	lok
紇	nrt
銃	cuf
詘	zxt
嶧	jik
櫳	luf
喆	grt
鏹	kxf
嚦	lik
緡	mrh
鶿	ci
鯰	dim
鯔	zi
鱒	zyh
牠	ta
牠	to
琺	vat
臠	lyh
銻	tri
僨	vrh
屨	gxi
鯀	qrh
瑱	dih
瀠	jif
貲	zi
嬛	nyh
嬛	kif
軲	ku
萇	cxf
鈑	bah
齏	zri
絰	dit
蓽	brt
懌	jik
秈	sih
傯	zuf
睒	sim
螄	si
琿	wrh
戇	fof
噲	vai
禰	hei
攖	jif
璫	dof
閫	qrh
覿	dik
彧	juk
淶	loi
戧	cxf
覘	zim
劼	kit
癤	zit
悰	zuf
譫	zim
鑭	lah
蒔	si
鱖	qri
冏	qif
顙	sof
紿	doi
蟎	muh
紺	grm
埡	a
羆	bei
嶴	fou
繒	zrf
鵜	tri
鮐	toi
欏	lo
鯢	fri
礱	luf
壙	qof
駘	toi
縑	gim
黷	duk
晞	nei
麩	vu
諞	pih
蜆	nih
櫬	crh
甦	sou
鏍	loi
鷦	ziu
臚	lou
鉺	ji
鑌	brh
驂	cam
鰱	lih
齶	fok
崁	nrm
憒	kui
鋮	sif
蕁	crm
韉	zih
厙	se
躓	zi
騶	zru
憮	mou
鉍	bit
篳	brt
幘	zik
钁	vok
纈	kit
饢	nxf
鸕	lou
貺	vof
穠	huf
浬	lei
鶘	wu
孌	lyh
糲	lri
槃	puh
縋	zxi
檉	cif
吔	je
巹	grh
釹	foi
鯖	cif
檁	lrm
蹓	lru
魴	vof
皸	qrh
鴰	kut
糝	srm
鶇	duf
鯡	vei
絎	nof
櫝	duk
蟯	jiu
縲	lxi
齠	tiu
蠆	mah
鉭	dah
鼴	jih
獁	ma
緱	kru
郟	gap
鯛	diu
鷯	liu
釤	sam
鰣	si
硨	ce
嗞	zi
紲	sit
癭	jif
鮒	vu
糴	dek
餈	ci
籜	tok
蹚	tof
槧	cim
頇	noh
蕷	jy
徬	pof
羥	cxf
蠐	cri
濼	lok
鮁	but
瘞	ji
鈮	hei
鰨	tap
蛺	gap
輞	mof
毿	sam
襉	gah
閼	jih
鍶	si
灃	vuf
妳	hei
顢	muh
誄	loi
譖	crm
筧	grh
緦	si
讜	dof
襝	lim
鎦	lru
糶	tiu
檾	qif
鰈	dip
崚	lif
瀦	zy
餳	cif
亶	tah
鋯	gou
鎘	gak
鶼	gim
旻	mrh
纘	zyh
熗	cxf
殽	fau
劌	qri
鶓	miu
紼	vrt
鮪	vui
俁	jy
覯	gru
迴	wui
壢	lik
傢	ga
饊	sah
捽	zxt
蔦	hiu
呯	pif
飫	jy
壚	lou
紵	cy
黽	mrh
匭	qri
蓯	cuf
瘂	a
舡	gof
餼	nei
銫	sik
縭	lei
櫧	zy
騸	sih
錁	qo
鵓	but
諑	dxk
葒	nuf
詵	srh
耬	lru
硤	nap
覡	nrt
窶	lru
鵂	jru
梘	gah
炆	mrh
牴	dri
蕢	qri
誶	sxi
鉈	to
賾	zrk
脩	sru
禕	ji
嚳	guk
袪	kxi
鎣	jif
蹧	zou
鯧	cxf
齕	nrt
鯿	bih
檮	to
睏	qrh
吽	nuf
銚	jiu
蕘	jiu
鍚	jxf
贐	zxh
愨	kok
諏	zru
戔	zih
鱟	nru
摽	piu
礌	lxi
讞	jih
鈹	pei
櫨	lou
艫	lou
毐	oi
岨	zo
呣	f
轢	lik
嘸	mou
堝	wo
噦	jyt
勍	kif
屄	bei
屄	nri
碁	kei
鞀	tou
齔	crh
邠	brh
鯗	sxf
嚇	nrt
飠	sik
諼	nyh
磽	nau
頏	nof
鈧	kof
鋏	gap
瀋	srm
琇	sru
餷	ca
囍	nei
鰩	jiu
齙	bau
躦	zyh
鞽	kiu
櫞	jyh
鮃	pif
靺	mut
癧	lek
詿	qa
銣	jy
繯	wah
閿	mrh
嚌	cri
蟣	gei
屌	diu
滘	gau
溮	si
氬	a
纊	qof
澮	kui
嘓	qok
蘺	lei
貰	sri
跂	kei
綞	sxi
滻	cah
鋨	fo
騍	vo
黌	nuf
塒	si
鏌	mok
蕕	jru
鋩	mof
玠	gai
託	cik
暸	liu
唵	rm
勱	mai
鷳	nah
鄶	kui
襆	buk
釷	tou
銪	jru
錈	gyh
穭	lxi
剴	noi
鰾	piu
誒	ei
鍤	cap
隉	hip
鱺	lei
鰷	tiu
簀	zak
惓	kyh
銦	jrh
錛	brh
晢	zri
晢	sik
潷	brt
賻	vu
緄	qrh
瑯	lof
鏝	mah
髕	brh
嶁	lru
偲	si
蠑	wif
拏	ha
釕	liu
鴝	kxi
黲	cam
亹	mei
亹	muh
綆	grf
畬	se
畬	jy
迍	zxh
榿	kei
蔞	lru
鵒	juk
縕	wrh
鍰	wah
晳	sik
唸	him
撚	lrh
軹	zi
鋦	guk
鰉	wof
鰹	gih
緙	kak
嚤	mo
勅	cik
臑	hau
臑	jy
臑	ji
氾	vah
綈	tri
溈	qri
顬	sxi
厴	jim
攄	sy
譾	zih
潿	wri
咼	wa
鯫	zru
剄	gif
鐔	tam
鴯	ji
緶	pih
璠	vah
迺	hai
羋	me
颮	pau
浥	jrp
脷	lei
駔	cof
釃	si
鋣	je
糈	sxi
碸	vuf
鱅	zuf
鐿	ji
鐦	fih
鈰	si
鎇	mei
蟶	cif
塏	noi
鼢	vrh
鯝	gu
鯇	wah
鑔	cat
鈁	vof
釔	jyt
籪	dyh
垵	jim
	wo
鹺	co
鸌	wok
鷚	lru
鶥	mei
鵯	bei
鱧	lri
鰵	mrh
鰳	lrk
鰠	srt
鰒	vuk
鱝	vrh
鯴	srt
鯪	lif
鱭	cri
鮞	ji
鮚	git
驏	zah
韝	gau
閌	kof
鑹	cyh
鐠	pou
鐓	dxh
鑥	lou
鏷	buk
鏇	syh
鎿	ha
鐨	vri
鎄	sxi
鎪	sru
錟	tam
錇	pui
鍃	vrt
鍀	drk
鍩	zok
錆	cxf
錒	a
鋟	cim
鋶	so
鋝	lyt
鋱	tik
錸	loi
鐒	lou
鐋	tof
鉿	nrp
銩	diu
銱	diu
銠	lou
鈽	bou
鉕	gxi
鈳	o
鈄	dru
鈥	vo
鍆	muh
釙	pok
釓	gat
酏	ji
輇	cyh
軺	jiu
軤	vu
躒	lok
賧	zih
賕	kru
諗	hrm
螋	sou
蘞	lim
蒈	gai
蕆	zih
薟	lim
葤	zru
蕒	mai
茚	jrh
藶	lik
艴	vrt
艤	fri
膃	wrt
腡	lo
腖	duf
聹	hif
耮	lou
耠	grp
耖	cau
繰	zou
繢	kui
鞝	zxf
餱	nru
筻	grf
禚	zxk
碥	bih
瞘	kxi
瘭	biu
癉	dah
獫	nim
灠	lam
灄	sip
湞	zif
澩	nok
氌	lou
櫫	zy
榪	ma
弳	gif
幬	tou
巰	kru
崬	duf
夼	qof
唚	crm
囅	cih
齁	nru
鼱	cif
鼱	zif
鼩	kxi
黶	jim
黐	ci
鶹	lru
鶖	cru
鶊	grf
鴒	lif
鴞	niu
鳲	si
鯷	tri
魊	wik
魆	jyt
鬾	zi
髎	miu
髃	fou
骾	grf
骻	qa
驫	biu
馹	jrt
餜	qo
颺	jxf
霂	muk
闠	qri
閪	nri
鐶	wah
钂	dof
鍠	wof
錩	cxf
銛	cim
銍	zrt
鎅	gai
郿	mei
郪	cri
郤	qik
郃	nrp
邅	zih
遝	dap
迾	lat
迆	ji
輈	zru
軑	dai
軚	tai
踭	zaf
踦	ji
踡	kyh
踎	mru
踄	bou
跼	guk
躂	tat
跦	zy
趷	grt
趌	grt
賙	zru
贔	bri
貍	lei
觭	gei
觭	kei
觔	grh
覅	viu
褦	hrf
裇	sxt
衒	jyh
蠄	krm
蟧	lou
蟝	kxi
薙	tri
葧	but
萩	cru
莙	qrh
薘	dat
茓	jyt
苳	duf
芃	vah
艔	dou
舦	tai
舖	pou
臯	gou
臢	zim
膶	zxh
膙	zxf
膙	kxf
腯	drt
腒	gxi
腒	kxi
腍	hrm
脢	mui
肶	bei
肏	cau
聤	tif
羖	gu
罉	caf
缹	bou
紝	jrm
粿	qo
粦	lxh
粃	pei
簕	lrk
筊	gau
竑	wrf
窸	sik
窣	sxt
禛	zrh
禘	dri
祫	nap
祊	brf
祇	zi
禡	ma
祂	ta
礵	sxf
磡	nrm
碔	mou
磠	lou
礄	kiu
砵	but
砲	pau
砢	lo
瞭	liu
瞓	vrh
瞋	crh
瞇	mei
瞇	mri
瞇	mi
睺	nru
睩	luk
睄	sau
皕	bik
瘮	cah
疍	dah
畑	dih
甴	zat
甂	bih
璿	syh
璟	gif
瑄	syh
琯	guh
琤	zrf
珅	srh
瑲	cxf
玦	kyt
玕	goh
獴	muf
獮	sih
犺	kof
犛	lei
犇	brh
爟	guh
燻	syh
燘	mui
燐	lxh
煖	nyh
煖	hyh
煆	dyh
煆	na
焠	cxi
焜	qrh
焗	guk
焌	zxh
烱	qif
烝	zif
烜	nyh
烚	sap
濬	zxh
溦	mei
湴	bah
湉	tim
淴	vrt
浛	nam
洴	pif
洑	vuk
沚	zi
沊	drm
汭	hoi
毬	kru
毘	pei
欸	ei
櫼	zim
橦	tuf
槥	wri
榲	wrh
椓	dxk
棯	him
棓	bui
棓	paf
槤	lih
梹	bif
栟	bif
柤	za
柤	zo
枱	toi
杬	lam
曱	gat
曚	muf
曚	hrm
曌	ziu
昇	sif
暘	jxf
攰	gui
攩	dof
攞	lo
擸	lrp
擝	mrf
擏	gef
擏	kif
摱	mah
摙	lih
搲	wa
搲	we
搣	mit
搊	cou
搵	wrh
揼	drm
揹	bui
揳	se
揳	sip
揳	sit
揦	la
揗	trh
揇	ham
掹	mrf
掟	def
掅	cif
捵	hih
捯	dou
拑	kim
抦	bif
抔	pru
抌	drm
抆	mrh
扽	drh
扻	nrm
扺	zi
扲	frm
扱	krp
扞	noh
戙	duf
懞	muf
惗	hrm
悗	muh
恓	sri
怗	tip
弶	kxf
弢	tou
弔	diu
弍	ji
巉	cam
嶓	puh
嶒	crf
嵖	za
屘	mei
尐	di
宬	sif
宧	wah
孭	me
孖	ma
孅	cim
嫲	ma
嫪	lou
嫑	miu
嫐	hau
婼	cxk
婥	cxk
妠	hap
奓	ci
奓	za
奓	se
奅	luf
奅	pau
奀	frh
墑	sxf
埞	def
埗	bou
垺	vu
垺	pru
垵	oh
坺	pet
囷	qrh
囧	qif
嚿	gru
嚫	crh
嚡	nai
嚟	lri
嚄	wok
噏	frp
噉	grm
噃	bo
嘥	sai
嘢	je
嘡	tof
嘚	drk
嘅	ge
嗻	sy
嗱	ha
嗰	go
嗮	sai
喼	gip
喺	nri
喫	jak
喐	juk
喎	wo
啹	gxi
啲	di
啱	fam
啫	ze
啫	zx
啩	qa
啋	coi
唶	cok
唦	sa
唥	laf
啢	lxf
唞	tru
唓	ce
唎	lei
哷	lyt
哣	dru
哢	luf
哋	dei
咹	oh
咲	qah
咥	dit
咗	zo
咑	dak
咈	vrt
咇	bit
咁	grm
呾	dat
呪	zru
呪	hau
吪	fo
厾	duk
厔	zrt
卲	siu
卐	mah
卍	mah
卌	se
匽	jih
勼	gru
劻	nof
劄	zap
剦	jim
剟	zyt
剒	co
剒	cok
剋	nrk
冧	lrm
冚	nrm
冇	mou
兲	tih
僰	bak
僰	bok
僇	luk
僆	lef
俵	biu
俬	si
倈	loi
係	nri
佢	kxi
伾	pri
伋	krp
乸	ha
乂	fai
丏	koi
○	lif
〇	lif
㩧	bau
說	sxi
來	lri
裡	lei
長	zxf
傳	zyh
聽	tef
請	cef
領	lef
愛	oi
輕	nef
參	sam
揦	lr
朶	tx
㐖	kit
㕵	qok
㗾	nxi
㚻	gei
㜺	zah
㞎	ba
㨃	dxi
㨘	saf
㨢	hrf
㩒	grm
㩧	bok
㩧	pok
㹢	ga
㹴	grf
㺢	vok
䁪	zam
䂿	tap
䆲	qaf
䎺	zri
䰾	ba
䴉	wah
乶	vu
伄	diu
伕	vu
佈	bou
佉	kxi
併	bif
來	lei
侷	guk
俠	nrp
俹	ha
倖	nrf
倻	je
偪	bik
傖	caf
傚	nau
價	lok
儘	zxh
兇	nuf
內	hap
冚	grm
冚	krm
凈	zef
凈	zif
剮	qa
剷	cah
効	nau
勗	juk
勛	vrh
勼	kru
厗	tri
厠	ci
參	srm
吔	ja
吽	fru
呫	cip
呫	zim
咾	lou
員	wrh
唂	guk
唅	nrm
唵	ah
啓	kri
啞	a
喫	nek
單	sih
喼	gep
喼	kip
嗊	guf
嗱	la
嘅	koi
嘩	wa
嘸	m
嘽	tah
噁	ok
噆	crm
噉	dam
噏	rp
噏	krp
噒	lxh
噓	nx
噚	crm
噦	wri
噹	dof
嚐	sxf
嚙	jit
嚟	lei
嚥	jih
嚥	jit
嚮	nxf
囒	lah
圐	ku
坋	vrh
坵	jru
坺	pat
垝	qri
埇	juf
埼	kei
塕	juf
塚	cuf
墊	dih
墊	dip
墊	zih
墻	cxf
壓	at
壼	qrh
夼	kof
夾	grp
夾	gep
夾	gip
姦	gah
姪	zrt
姫	crh
娭	oi
婄	pru
媕	rm
嫋	tiu
嫏	lof
孃	hxf
孻	lai
尙	sxf
屬	zuk
峇	ba
峚	mrt
崑	qrh
崙	lxh
嵞	tou
嶌	dou
巉	cah
帹	sap
廚	cxi
廥	kui
彆	bit
彙	wui
彞	ji
彫	diu
從	suf
徯	nri
忟	mrf
惃	qrh
惛	vrh
惡	ok
慼	cik
慾	juk
憊	bei
懮	jru
戙	dof
戸	wu
扂	dim
扠	ca
扤	frt
扷	jiu
扻	krm
抃	bih
抆	mrf
拃	za
挾	gap
挾	gep
挾	nap
捨	se
捲	gyh
掗	a
掗	fa
掙	zaf
掯	krf
掱	pa
掹	maf
揀	zxk
揈	vrf
揘	waf
揼	drp
搉	kok
搊	cru
搳	wa
摀	wu
撚	hrh
撚	hih
撝	vri
撣	dah
撻	dat
撾	wo
擉	duk
擰	lif
擴	kof
擷	kit
擸	lap
攋	lai
攋	hiu
攢	cyh
敍	zxi
暡	jif
曆	lik
曚	mof
曱	gak
會	kui
朘	zxi
杧	mof
枓	dru
枴	qai
柊	zuf
査	ca
栴	zih
桿	goh
梜	gap
梣	srm
棖	cam
棶	loi
棻	vrh
椆	cru
椆	diu
椪	puf
榿	nei
構	gru
槓	luf
槜	zxi
槵	wah
樂	fau
橈	hau
橫	zy
檃	jrh
檮	tou
檯	toi
檵	gri
檸	lif
檻	nam
櫆	vui
櫱	jit
櫼	cim
欞	lif
欿	nrm
歎	tah
歔	nxi
殗	jip
殜	jip
殭	gxf
氂	lei
氣	nei
汫	zef
沒	mei
沖	cuf
泝	sou
洣	mri
洨	fau
浉	si
浹	zip
浽	sxi
淒	cri
淩	lif
淯	juk
淰	ham
淰	hrm
渦	qo
測	cak
湣	mrh
湼	hip
滙	wui
滮	biu
潟	sik
潽	pou
澀	gip
澀	sap
澥	nai
濊	wri
濕	srp
瀍	cih
瀝	lek
瀡	sx
瀧	sxf
瀰	hei
灕	lei
烚	nrp
焌	cxt
焢	nuf
焫	hat
煠	sap
煠	za
燉	drh
燻	vrh
爌	kof
爛	drf
爭	zrf
牀	cof
牤	mof
牸	zi
犂	lri
犎	vuf
犪	qri
狉	pei
猄	gef
猇	nau
猙	zrf
猳	ga
猵	bih
獃	foi
獲	wai
玃	vok
玓	dik
玗	jy
珓	gau
琿	vri
璦	oi
瓩	cih
甪	luk
甴	gat
畑	tih
畫	wa
疊	dap
痲	ma
痾	fo
瘜	sik
癇	gah
癐	gui
癒	jy
癡	ci
癥	zif
癦	mrk
癩	lat
癪	zik
皒	fo
皺	cau
盪	dof
眥	zai
眳	mif
眽	mrk
睜	zrf
瞈	juf
瞘	kru
瞤	sxh
矋	lri
矻	frt
硃	zy
硤	gip
磑	foi
礜	jy
禦	jy
禪	sih
稨	bih
穀	guk
穫	wok
窅	jiu
窰	jiu
竅	niu
竈	zou
筀	gri
筕	nrf
篋	nap
篔	wrh
簉	zou
簷	jim
簷	sim
簹	dof
簽	cim
籮	po
粧	zof
糢	mou
糰	tyh
紥	zat
紮	zat
絃	jih
絘	ci
絜	git
絢	nyh
綴	zxi
綵	coi
綷	zxi
綸	lxh
緙	nrk
締	tri
緻	zi
縛	bok
縝	crh
縧	tou
縴	cim
縴	nih
縷	lru
繃	maf
繑	niu
繑	kiu
繫	nri
纍	lxi
纔	coi
缽	but
罈	tam
罌	faf
羣	qrh
羥	kxf
羱	jyh
肈	siu
肏	cou
胠	kxi
脫	txi
脷	waf
腍	jrm
膕	qok
膶	jxh
臘	lip
臟	zof
艅	jy
艷	jim
苘	kif
苲	za
茀	vrt
莿	ci
菢	bou
華	va
華	nuf
菴	rm
菾	tim
萣	dif
萮	jy
萹	bih
葾	jyh
蒐	sru
蒓	sxh
蒟	gxi
蒭	co
蓆	zek
蔔	bak
蕓	wrh
蕠	jy
薑	gxf
藊	bih
藒	kit
藞	la
藠	kiu
藨	biu
藴	wrh
蘘	jxf
虉	jik
虰	dif
蚖	jyh
蛜	ji
蜑	dah
蝃	zyt
蝄	mof
蝕	sit
蝲	lat
蝳	doi
螆	zi
螉	juf
螮	dri
蟢	nei
蟭	ziu
蠍	nit
蠨	siu
蠮	jit
衆	zuf
衕	tuf
衞	wri
袴	vu
裊	hiu
裏	lei
裏	lxi
製	zri
複	vuk
褟	tap
褦	le
襏	but
襪	mrt
觱	bit
訂	dif
訛	fo
訥	hxt
註	zy
詏	au
詰	kit
誌	zi
誒	e
誙	nrf
説	syt
諄	zxh
諗	lrm
諠	nyh
謁	jit
譖	zrm
譭	wri
讌	jih
讚	zah
豱	wrh
賁	bei
賈	gu
質	zi
賴	dei
購	gru
贏	jif
贔	bei
贗	fah
贛	grm
趦	zi
趯	dek
踐	cih
踥	cip
踶	zi
蹺	kiu
躀	qah
軃	do
車	gxi
軲	gu
輂	guk
輓	wah
輾	zih
轀	wrh
轇	gau
轎	kiu
轗	nrm
轘	wah
週	zru
進	jrt
達	tat
邷	fa
鄋	sru
酕	mou
醃	jip
醖	wrh
醱	put
釦	kru
釺	cih
鈎	fru
鈒	krp
鈒	zap
銜	nrm
銲	noh
銹	sru
鋅	sif
鋥	caf
鋭	jxi
錯	co
錶	biu
鍁	nih
鍊	lih
鍘	zap
鎚	cxi
鎬	nou
鐘	zuf
鐺	caf
鑒	gam
鑞	lap
閑	nah
閦	cuk
閲	jyt
闆	bah
闍	se
闡	zih
陜	nap
陳	crh
陳	zrh
隻	zek
雋	syh
霑	zim
霢	mrk
靉	oi
靦	tih
鞦	cru
韁	gxf
韆	cih
韌	jrh
韮	gru
頕	dam
頡	kit
頰	gap
顒	juf
颭	zim
颱	toi
颳	qat
飛	vi
飭	cik
餄	gap
餔	bou
餕	zxh
餬	wu
餲	fat
餵	wri
餿	suk
饑	gei
饢	hof
馱	do
駢	pih
駭	nai
駮	bok
騎	ke
騾	lxi
驌	suk
驟	zru
驢	lou
骯	of
骹	gau
骿	pih
髝	lou
髧	drm
髪	vat
髮	vat
鬆	suf
鬍	wu
鬎	lat
鬑	lim
鬒	zrh
鬙	srf
鬚	sou
鬨	nuf
鬱	juk
魆	vrt
魖	nxi
魟	nuf
魠	tok
魣	jy
鮁	brt
鮓	za
鮟	oh
鮨	fri
鯁	krf
鯕	kei
鯪	lef
鯭	maf
鰂	zrk
鰆	cxh
鰟	pof
鱀	gei
鱅	juf
鱆	zxf
鱖	kyt
鱠	kui
鱲	lap
鳥	wu
鳩	gru
鳩	kru
鳯	vuh
鴉	a
鴨	ap
鴨	fap
鴴	nrf
鴿	gap
鵖	gip
鵟	qof
鵠	nuk
鵰	diu
鵲	cxk
鵾	qrh
鶗	tri
鶥	zxk
鶪	qik
鶬	cof
鶲	juf
鶺	zek
鶺	zik
鶻	wrt
鷫	suk
鷸	wrt
鷿	pik
鸂	kri
鸊	pik
鹵	lou
麥	mrk
麪	mih
麵	mih
黇	tim
黚	grm
鼆	mrf
齌	zri
齦	frh
齧	jit
齧	fet
齱	zru
齷	rk
龜	qrh
