的	dik
肼	ze~
腽	wrt
臁	lim
舳	zuk
芈	me
荽	s!i
蒉	#ri
蛴	cri
袼	gok
跫	ku~
遘	gru
儇	hvn
埽	sou
庀	pei
戆	~o~
戆	zo~
扃	#i~
搛	gim
杪	miu
浼	mui
滏	fu
瓞	dit
疃	tu~
砟	za
砟	zok
硗	hau
禊	hri
篥	l!t
簋	#ri
綮	hi~
綮	kri
苤	pei
踣	bak
躐	lip
酴	tou
钽	dan
锸	cap
锼	sru
阃	$rn
鞔	mo~
鞔	mun
鲭	ci~
鹪	ziu
黪	cam
黼	fu
榀	brn
榘	g!i
氵	s!i
浍	kui
炱	toi
煺	t!i
煺	toi
犋	g!i
砻	lu~
秕	bei
籼	sin
耜	zi
肫	z!n
肷	him
胂	srn
莛	ti~
裥	gan
逭	wun
钋	pok
钌	liu
钸	bou
髑	duk
鳆	fuk
鼯	~
佴	ji
吲	jrn
吲	crn
帱	cru
帱	dou
帱	tou
搌	zin
擗	pik
桷	gok
氡	du~
氩	a
溴	cru
畋	tin
硐	du~
糇	hru
腠	cru
葶	ti~
袷	gap
陬	zru
黉	hu~
龆	tiu
哜	zri
哜	cri
埴	zik
岜	ba
徂	cou
惝	to~
烀	fu
眢	jvn
瞵	l!n
筇	ku~
簏	luk
芗	h@~
蝽	c!n
蟪	wri
郫	pei
钕	n!i
钕	~oi
钫	fo~
镉	gak
镘	man
颥	s!i
黹	zi
坜	lik
埤	pei
廾	gu~
廾	ja
廾	je
彳	cik
楦	hvn
氙	san
氙	sin
澌	si
畛	crn
畛	zrn
疳	grm
瘅	dan
砉	wak
砹	~ai
碡	duk
穸	zik
缵	zvn
羟	k@~
羟	c@~
膦	l!n
菪	do~
虼	grt
蛘	j@~
螨	mun
裼	sik
裼	tik
迕	~
铈	si
锇	~o
锔	guk
锪	frt
镓	ga
镦	d!i
镦	d!n
镱	ji
霪	jrm
骒	fo
鹁	but
冁	cin
哿	go
哿	ho
噍	ziu
埝	nrp
弪	gi~
攉	fok
浞	zok
浞	zuk
潴	zv
畀	bei
籴	dek
罱	nam
羰	to~
胨	du~
胩	sin
舴	zak
苊	rk
茆	mau
茛	grn
茛	l@~
茛	lo~
蒇	cin
蒇	zin
虮	gei
蠊	lim
裒	pru
裒	fru
襞	bik
襞	pik
觇	zim
轺	jiu
锿	s!i
髹	jru
鸫	du~
哌	pai
垸	jvn
埏	jin
墼	gik
帙	dit
悃	$rn
揲	dip
揲	sip
揲	sit
晡	bou
榍	sit
榱	c!i
殪	ji
淠	pei
漤	lam
疬	lek
砑	~a
缲	sou
缲	zou
罘	fru
苈	lik
萆	bei
谂	lrm
谂	nrm
谂	srm
鄹	zru
酞	tai
钔	mun
铥	diu
镅	mei
髟	biu
鲡	lei
鲦	tiu
鳇	wo~
鹇	han
鹱	wok
埒	lvt
岽	du~
悫	kok
攵	mrn
桊	hvn
桕	kru
槔	gou
溆	z!i
漶	wan
牾	~
畎	hvn
疖	zit
矧	crn
稂	lo~
窀	z!n
籀	zru
腈	ci~
腈	zi~
苄	bin
苄	ha
薷	jv
褙	bui
赙	fu
跽	gei
钐	sam
钐	sin
锖	c@~
镎	na
饔	ju~
骣	zan
鳙	ju~
鳙	zu~
坌	brn
宀	min
氍	k!i
沩	#ri
洫	#ik
澉	grm
瀹	j@k
爨	cvn
珧	jiu
瘊	hru
瞍	sru
硇	nau
硇	cu~
筘	kru
粢	ci
粢	zi
聍	ni~
舁	jv
艚	cou
荸	but
蜱	pei
钍	tou
铞	diu
铫	diu
铫	jiu
铫	siu
骺	hru
鲼	frn
劐	got
哳	zat
唼	cip
唼	sap
唼	zap
忮	gei
忮	zi
恝	at
恝	gat
戋	zin
椠	cim
瘕	ga
瘕	ha
瘛	cri
瘛	kri
瘼	mok
祓	frt
窆	bin
窬	jv
篚	fei
粞	sri
羧	so
脬	pau
艽	kru
葜	kri
蓰	sai
觌	dik
豇	go~
轵	zi
醵	g!i
铌	nei
镄	fri
阼	zou
鞴	gru
鲅	brt
鲅	but
鲒	git
埯	rm
埯	jim
夂	gru
夂	zi
恧	nuk
憝	d!i
搋	cai
搋	cri
氕	pit
洳	jv
浈	zi~
濞	bri
濞	pei
礤	cat
聱	~ou
蟓	z@~
襻	pan
趼	gin
趼	jin
迮	zak
钆	gat
铷	jv
镨	pou
驵	co~
驵	zo~
驵	zou
鲣	gin
鳘	mrn
鸺	jru
嚆	hou
堍	tou
嶝	dr~
廒	~ou
桤	hei
桤	kei
橥	zv
爝	z@k
甾	zoi
甾	zi
痄	za
癀	wo~
筲	sau
箨	tok
罾	zr~
耵	di~
舣	~ri
荬	mai
蕹	u~
蕹	ju~
诔	l!i
诔	loi
赆	z!n
蹯	fan
钇	jvt
钶	ko
钶	o
铕	jru
镤	buk
鲚	cri
鲻	zi
鳢	lri
鹛	mei
鹛	z@k
塥	gak
庳	pei
庳	bei
怊	ciu
怊	tiu
捃	$rn
揞	rm
揞	~rm
洎	gei
涠	wri
滠	sip
猸	mei
甓	pik
瘃	zuk
瞀	mru
砼	tu~
礓	g@~
绠	gr~
耱	mo
脎	sa
脒	mri
脞	co
萜	tip
蕻	hu~
薤	hai
跞	lik
轹	lik
锎	~in
锓	cim
馇	ca
鲐	toi
鲩	wan
仫	muk
仫	jiu
垡	frt
垴	nou
垴	mou
岍	hin
崞	#ok
枨	cam
枨	ca~
毪	mou
牮	zin
癃	lu~
眍	kru
眍	k!i
眵	ci
稃	fru
稃	fu
筢	pa
腙	zu~
舭	bei
菥	sik
蜾	#o
螬	cou
螵	piu
衄	nuk
谫	zin
躔	cin
郛	fu
酤	gu
钷	g!i
锫	pui
镩	cvn
阢	~rt
鼷	hri
劁	ciu
埭	doi
埭	dri
墚	l@~
摅	sv
撖	hrm
撖	ham
泐	lrk
滗	brt
滗	bei
牿	guk
犏	pin
猹	ca
疰	zv
痃	jvn
痖	a
瘥	cai
瘥	co
磉	so~
箢	wun
簖	dvn
缋	kui
缏	pin
耥	to~
脲	niu
膪	za
膪	ja~
苠	mrn
茳	go~
莶	cim
莶	lim
蒎	pai
蒡	bo~
虍	fu
螗	to~
贳	sri
軎	zvn
醌	$rn
醭	buk
醭	pok
铹	lou
铼	loi
镥	lou
阽	jim
阽	dim
馘	#ik
鲺	srt
鹎	bei
鼽	kru
傺	cri
喹	fui
喹	#ri
戤	koi
攴	bok
攴	pok
瀵	frn
玍	ga
唎	lei
羕	j@~
薙	tri
䢛	#i~
鞥	r~
觱	bit
睺	hru
墐	grn
垺	fu
濊	wri
噏	rp
痎	gai
啹	g!i
宧	wan
萮	jv
唸	nim
勍	ki~
祐	jru
㩒	grm
䁖	lru
幪	mu~
殜	jip
嘥	sai
瞤	s!n
潟	sik
夒	nau
焢	hu~
㞹	ho
粿	#o
裇	s!t
鋋	jin
梜	gap
唥	la~
喺	hri
荁	wun
剋	hrk
茀	frt
鬐	kei
夼	$o~
嫑	miu
偢	ciu
飽	bau
玠	gai
帩	ciu
櫆	fui
淴	frt
斁	dou
掅	ci~
膙	k@~
蹜	suk
坢	bun
坢	pun
蟭	ziu
囷	$rn
媔	min
唡	l@~
璠	fan
鸧	co~
碨	wri
柂	to
灣	wan
蔀	bou
躝	lan
掯	kr~
囍	hei
惙	zvt
腘	#ok
镠	lru
總	zu~
	wo
艅	jv
啋	coi
奓	za
奓	ci
奓	se
浛	ham
煣	jru
淰	nam
淰	nrm
疍	dan
羑	jru
頔	dik
莙	$rn
纻	cv
鬾	gei
鬾	zi
揙	pin
哷	lvt
戃	co~
戃	to~
袴	fu
濆	frn
聯	lvn
嵽	dri
嵽	dit
纑	lou
憯	cam
䃅	dri
慄	l!t
祔	fu
泝	sou
灺	se
褟	tap
嘡	to~
坋	frn
黦	jvt
腯	drt
踄	bou
攞	lo
梫	crm
茲	zi
铓	mo~
鏽	sru
媌	mau
䴙	pik
沘	bei
柊	zu~
藞	la
嵹	k@~
㗾	h!i
皕	bik
匼	hrp
磡	hrm
瓩	cin
扲	~rm
涘	zi
讬	cik
膰	fan
咾	lou
軚	tai
毬	kru
甪	luk
輮	jru
璿	svn
軃	do
觭	kei
觭	gei
絺	ci
䆲	$a~
缹	bou
缹	fru
镕	ju~
棬	hvn
砢	lo
冧	lrm
隩	juk
轘	wan
魠	tok
剦	jim
盩	zru
呪	zru
呪	nau
虉	jik
蝳	doi
訄	kru
玕	gon
甦	sou
鄾	jru
鳋	srt
昇	si~
薆	oi
馎	bok
眽	mrk
堎	li~
嘒	wri
蠮	jit
嗻	sv
嗻	ze
喐	juk
厔	zrt
㺢	fok
鹍	$rn
巠	gi~
铦	cim
濬	z!n
榅	wrn
蠄	krm
漖	gau
飏	j@~
㭎	go~
癐	gui
鹠	lru
罶	lru
螆	zi
洭	ho~
厾	duk
酕	mou
誙	hr~
澫	man
綷	z!i
擝	mr~
饤	di~
俫	loi
埻	z!n
铽	tik
嶌	dou
禤	hvn
彋	#r~
彋	wr~
姤	gru
郪	cri
劗	zin
巉	cam
巉	can
嵞	tou
㹴	gr~
嚄	ho
嚄	wok
萣	di~
擸	lap
擸	lrp
櫼	cim
櫼	zim
帊	pa
厗	tri
睄	ciu
睄	sau
蟏	siu
黵	dam
甃	zru
旸	j@~
馝	bit
餲	~at
牀	co~
瑄	svn
蓏	lo
祲	zrm
潾	l!n
鮆	ci
鲴	gu
噃	bo
腍	jrm
腍	nrm
柎	fu
赕	dam
赕	zin
䥽	put
忳	trn
忳	tvn
忳	z!n
鲊	za
澨	sri
铚	zrt
偭	min
篰	bou
腷	bik
圂	wrn
鄮	mru
褾	biu
郃	hrp
黇	tim
劄	zap
墈	hrm
辒	wrn
炘	jrn
弝	ba
撠	gik
踧	cuk
䎺	zri
赑	bei
赑	bri
蟢	hei
跦	zv
诪	zru
盬	gu
嵱	ju~
佽	ci
暍	hot
勅	cik
浐	can
歔	h!i
蕠	jv
扺	zi
攋	lai
攋	niu
椓	d@k
斠	gau
瘭	biu
凘	si
唂	guk
蠔	hou
咗	zo
椪	pu~
梿	lin
聤	ti~
嫳	pit
麰	mru
礵	s@~
淒	cri
汧	hin
陫	fei
搢	z!n
熯	hon
鷇	kru
猃	him
玘	hei
琭	luk
砵	but
衕	tu~
郚	~
嚟	lri
嚟	lei
碫	dvn
蔾	lri
裋	sv
鯭	ma~
咈	frt
㖞	wo
芼	mou
孭	me
碁	kei
鲙	kui
垟	j@~
狝	sin
姫	crn
紃	c!n
猇	hau
尙	s@~
榠	mi~
氹	trm
巘	jin
黚	grm
黚	krm
黚	kim
揼	drm
揼	drp
穀	guk
孖	ma
嵚	jrm
馂	z!n
湣	mrn
夬	#ai
鸮	hiu
匰	dan
筀	gri
敔	jv
烝	zi~
蝨	srt
彃	brt
珰	do~
掕	li~
鞝	z@~
嵖	za
陜	hap
佢	k!i
猵	bin
噇	co~
藦	mo
啱	~am
窅	jiu
颙	ju~
駃	kvt
禘	dri
獟	hiu
杧	mo~
轷	fu
枑	wu
洢	ji
輶	jru
髃	~ou
槥	s!i
槥	wri
壯	zo~
琇	sru
醊	zvt
唝	gu~
溠	za
齁	hru
纁	frn
踶	zi
觏	gru
䁪	zam
穮	biu
娙	ji~
蔧	s!i
蔧	wri
咲	siu
咲	#an
亶	dan
亶	tan
寘	zi
矰	zr~
椆	cru
椆	diu
漊	lru
㜺	zan
髧	drm
磻	pun
坺	pat
坺	pet
嚤	mo
岨	z!i
岨	zo
飐	zim
呣	m
呣	~
潵	sat
墑	s@~
鄠	wu
衆	zu~
卌	se
瀡	s!
脫	tvt
麪	min
跈	nin
睏	$rn
詝	cv
編	pin
嶕	ciu
悗	mun
蘘	j@~
竻	lrk
㞎	ba
鬑	lim
踳	cvn
洴	pi~
竑	wr~
鲪	#rn
堽	go~
虙	fuk
槜	z!i
坣	bok
姼	ci
姼	si
垍	gei
吋	cvn
幧	ciu
罽	gri
開	hoi
媕	rm
锠	c@~
嘢	je
鹒	gr~
扚	dik
扚	diu
扚	j@k
扚	lik
侜	zru
犺	ko~
彧	juk
芃	pu~
芃	fan
粧	zo~
栴	zin
罦	fu
碔	mou
鸻	hr~
黐	ci
荙	dat
泜	zi
蒭	co
頕	dam
蚖	jvn
戙	do~
戙	du~
煏	bik
揘	wa~
淜	pr~
欂	bok
鸤	si
嚿	gru
庤	zi
匽	jin
勼	gru
勼	kru
殗	jip
擉	duk
臛	fok
廥	kui
癪	zik
燻	svn
呾	dat
唓	ce
妠	lap
妠	nap
險	him
釐	lei
苲	za
䟴	~rn
騠	tri
劻	ho~
瀼	j@~
嵺	liu
閪	hri
滘	gau
搊	cru
搊	cou
羣	$rn
吪	~o
邽	#ri
卐	man
晞	hei
淯	juk
侘	ca
帹	sap
廎	ki~
內	noi
扱	krp
弢	tou
唦	sa
艴	frt
瓻	ci
趖	so
閦	cuk
枲	sai
鐻	g!i
係	hri
胈	brt
捵	crn
捵	nin
壸	$rn
咑	da
咑	dak
咑	drk
掟	de~
帢	hrp
攰	gui
蕰	wrn
饸	gap
囒	lan
適	sik
俬	si
摱	man
埼	kei
嶍	zap
窣	s!t
屌	diu
滫	sru
煪	cru
棯	nim
虰	di~
糷	lan
盻	hri
浭	gr~
疧	kei
骹	gau
扞	hon
癦	mrk
揳	sit
揳	se
揳	sip
矻	~rt
撲	pok
吽	hu~
吽	~ru
毘	pei
鹡	zek
鹡	zik
汭	j!i
汭	noi
瑽	cu~
缊	wrn
攎	lo
攎	lou
耠	grp
緉	l@~
濕	srp
煖	hvn
煖	nvn
棻	frn
抌	drm
梐	bri
穇	sam
赩	sik
玗	jv
禛	zrn
嘚	drk
䴓	si
柤	za
柤	zo
淨	ze~
淨	zi~
阘	tap
酂	zan
魆	frt
魆	jvt
蛣	kit
儭	crn
迾	lat
迾	lit
稆	l!i
栒	s!n
衒	jvn
橦	co~
橦	tu~
脷	lei
脷	wa~
祇	kei
祇	zi
峊	fru
诐	bei
鶱	hin
渼	mei
珅	srn
魊	wik
趦	zi
榾	#rt
棨	kri
潽	pou
咁	grm
鄘	ju~
喫	jak
妳	lei
妳	nai
妳	nei
鱆	z@~
○	li~
晢	sik
晢	zri
柷	zuk
弇	jim
钖	j@~
撶	wa
梾	loi
燘	mui
揤	zrt
揤	z!t
甂	bin
肏	cau
肏	cou
璗	do~
耤	zik
嚫	crn
赒	zru
嵲	jit
鄅	jv
劘	mo
薢	gai
浽	s!i
螋	sou
袪	k!i
廆	wri
觔	grn
硵	lou
鲃	ba
眊	mou
唞	tru
卲	siu
丏	min
丏	koi
攩	do~
僰	bak
僰	bok
迺	nai
捽	z!t
捽	zvt
熛	biu
徯	hri
洸	#o~
奀	~rn
啈	hr~
翯	hok
娭	oi
謷	~ou
僆	le~
僆	lin
扽	drn
嶅	~ou
愒	hei
犛	lei
崚	li~
璟	gi~
緅	zru
屄	bei
屄	hri
噈	hrp
噈	zap
噈	zuk
腒	g!i
腒	k!i
兲	tin
㖊	crm
鞞	bi~
唵	an
唵	rm
叆	oi
汏	dai
烜	hvn
娖	cuk
甴	gat
甴	zat
盉	wo
拑	kim
偲	si
镴	lap
揻	wri
瞈	ju~
隞	~ou
纮	wr~
沺	tin
鹙	cru
遝	dap
梣	srm
婄	pru
燉	drn
堃	$rn
抔	pru
嚜	ma
䲠	c!n
鳀	tri
郈	hru
恓	sri
剟	zvt
跶	dat
跶	tat
馃	#o
滍	ci
衎	hon
虒	si
穚	kiu
蟧	lou
旻	mrn
鲖	tu~
妘	wrn
瘝	#an
鄳	ma~
刵	ji
祃	ma
瑱	tin
瑱	zrn
瑱	din
嗰	go
皛	jiu
皛	kiu
䂿	tap
啲	di
蜑	dan
鎞	pei
巂	s!i
埆	kok
湋	wri
凊	zi~
峬	bou
菾	tim
瘆	can
搒	bo~
鬘	man
锜	kei
殣	grn
欸	ai
欸	ei
欸	oi
狉	pei
遊	jru
韛	bri
硚	kiu
靰	wu
乶	fu
伋	krp
稙	zik
鼫	sek
抾	gip
抾	k!i
峂	tu~
畇	wrn
蹡	c@~
摽	piu
鬒	zrn
簨	s!n
俵	biu
湴	ban
朅	kit
喎	wo
卍	man
㗎	ga
㩧	bok
㩧	pok
㩧	bau
弔	diu
焠	c!i
焠	s!i
扂	dim
揗	trn
筼	wrn
摙	lin
擮	zit
彿	frt
琤	sa~
琤	za~
琤	zr~
惗	nrm
𩠌	su~
鼩	k!i
綪	sin
渳	mri
佉	k!i
滈	hou
鹓	jvn
翾	hvn
伈	srm
朘	z!i
咥	dit
咥	hei
咥	zrt
㓥	to~
瀍	cin
簕	lrk
撚	nrn
撚	nin
撚	lrn
銶	kru
蝃	zvt
婑	wo
孻	lai
尐	di
渜	nrn
唶	zak
唶	ze
唶	cok
鸼	zru
哋	dei
塨	gu~
嵑	hot
嵑	kit
䗖	dri
埢	gvn
懮	jru
珺	$rn
珺	#rn
秾	nu~
訊	s!n
檵	gri
嗋	hip
鳑	po~
杬	jvn
杬	lam
浰	lei
粦	l!n
镋	to~
镋	do~
湝	gai
嫪	lou
豱	wrn
抃	bin
蒗	lo~
稨	bin
譞	hvn
牸	zi
嶒	cr~
鞶	pun
曀	ri
櫈	dr~
苘	ki~
苘	#i~
嗢	wrt
郤	#ik
踆	s!n
瞋	crn
箓	luk
嚡	hai
濛	mu~
珣	s!n
鑢	l!i
孨	zvn
臯	gou
螀	z@~
琍	lei
骾	gr~
骾	kr~
赇	kru
酏	ji
塕	ju~
哢	lu~
烺	lo~
鱽	dou
抇	wrt
耰	jru
惛	frn
酦	put
躄	bik
蒈	gai
鼥	brt
搳	wa
劼	kit
痾	~o
痾	o
伄	diu
蘊	wrn
挜	a
挜	~a
㨢	nr~
堶	to
蹚	to~
搉	kok
燐	l!n
汙	wu
蔊	hon
堌	gu
吔	ja
吔	je
蒟	g!i
掱	pa
婠	wan
婠	wun
玦	kvt
昳	jrt
曈	tu~
睩	luk
襭	kit
緺	#a
緺	#o
緺	wa
瞓	frn
灒	zan
僽	zru
沚	zi
柈	bun
臜	zim
韨	frt
滮	biu
滮	piu
鹹	ham
輂	guk
栘	ji
颣	l!i
嫏	lo~
祎	ji
睒	sim
妎	gai
妎	hri
蛜	ji
鳠	wu
媥	pin
鞧	cru
餸	su~
铑	lou
鹢	jik
鎔	ju~
犪	$ri
幍	tou
檃	jrn
碏	c@k
枱	toi
弶	k@~
㚻	gei
菉	luk
廋	sru
苳	du~
郿	mei
躀	#an
滀	cuk
烔	tu~
圐	ku
玓	dik
蜰	fri
蜰	fei
姏	man
郕	si~
卨	sit
浬	lei
辀	zru
䴗	#ik
喼	gep
喼	gip
喼	kip
揈	fr~
揈	fe~
揈	fi~
揈	#r~
佫	hok
嵷	su~
㶉	kri
玭	prn
殽	~au
嫇	mr~
嫇	mi~
轪	dai
椑	bei
膶	j!n
膶	z!n
栻	cik
糈	s!i
胠	k!i
賨	cu~
⺕	gri
洨	~au
簉	zou
焫	nat
肶	bei
燀	cin
蜎	jvn
伾	pei
伾	pri
琯	gun
氿	#ri
蹓	lru
剫	dok
呯	pe~
呯	pi~
䴔	gau
礜	jv
螣	tr~
爁	lam
嬛	hvn
嬛	ki~
舡	go~
悢	l@~
悢	lo~
芶	gru
毐	oi
啯	#ok
霂	muk
瞭	liu
澽	g!i
廇	lru
筊	gau
洑	fuk
尛	liu
玚	c@~
曌	ziu
姞	grt
呫	cip
呫	zim
㐖	kit
鮟	on
峱	nau
讔	jrn
欿	hrm
藠	kiu
啫	ze
啫	z@
蹽	liu
鼆	mr~
暋	mrn
芣	fru
羱	jvn
鸰	li~
崲	wo~
掹	ma~
掹	mr~
峇	ba
祊	br~
髳	mru
珮	pui
齱	zru
婳	wak
玃	fok
痗	mui
畬	jv
畬	se
壵	zo~
唗	dru
溦	mei
粃	pei
犇	brn
貣	tik
煆	dvn
煆	ha
臑	nou
臑	nau
臑	jv
臑	ji
屘	mei
埵	do
縯	jin
嗞	zi
蓨	sru
蓨	tiu
纚	si
踥	cip
萩	cru
宬	si~
藨	biu
彯	piu
娀	su~
弮	hvn
玱	c@~
儲	cv
祂	ta
僇	luk
魖	h!i
鳯	fun
俹	na
〇	li~
亸	do
埞	de~
浥	jrp
镵	cam
踎	mru
枓	dru
焜	#rn
菻	lrm
抦	bi~
眳	mi~
侸	sv
噉	grm
峚	mrt
垝	#ri
瘜	sik
氠	srn
鈴	li~
迍	z!n
绗	ho~
鵖	gip
嗱	la
嗱	na
牴	dri
喆	zit
蒐	sru
脩	sru
孅	cim
詏	au
浡	but
崀	lo~
瞇	mei
憓	wri
梹	brn
梹	bi~
埇	ju~
遞	dri
哱	but
獴	mu~
稅	s!i
薐	li~
徬	po~
漷	$ok
硙	~oi
衹	zi
堄	~ri
鲗	zrk
逴	c@k
婘	gvn
婘	kvn
㨃	d!i
羖	gu
鬙	sr~
禚	z@k
涢	wrn
奅	pau
痲	ma
揾	wrn
鶗	tri
撽	gik
鹖	hot
爉	lap
趌	grt
踡	kvn
猳	ga
袺	git
翀	cu~
勞	lou
彫	diu
昄	ban
爌	ko~
尨	mo~
鼪	sr~
佊	pe
㧑	fri
鹔	suk
哣	dru
靺	mut
婼	c@k
邠	brn
菂	dik
浉	si
𠆿	wu
礐	kok
嶓	bo
嶓	pun
耖	cau
谞	s!i
咹	hon
咹	on
蝄	mo~
呎	cek
煠	sap
煠	za
鄋	sru
墦	fan
庪	gei
榰	zi
澴	wan
曚	mu~
迴	wui
瀌	biu
茖	gak
玡	je
帨	s!i
邷	~a
骻	$a
牠	ta
瑤	jiu
怗	tip
倷	noi
嫐	nau
㓤	grt
焌	z!n
鲕	ji
舖	pou
畤	zi
鉶	ji~
沊	drm
傢	ga
涴	jvn
崿	~ok
湉	tim
據	g!i
筻	gr~
薁	juk
劏	to~
茚	jrn
霢	mrk
玥	jvt
堨	at
骿	pin
惃	#rn
湜	srt
湜	zik
湜	tri
牤	mo~
饾	dru
羒	frn
𡳞	lr~
筕	hr~
骕	suk
齧	jit
齧	~et
捯	dou
拃	za
荮	zru
槵	wan
酺	pou
栟	brn
栟	bi~
吷	hvt
吷	kvt
迆	ji
繻	s!i
冏	#i~
蝀	du~
揃	zin
矋	lri
俛	fu
犎	fu~
鮨	~ri
蠵	$ri
蓂	mik
繑	kiu
搈	~u~
掝	wak
嵎	jv
悰	cu~
悰	zu~
倻	je
篢	lu~
啩	#a
忺	him
喓	jiu
夠	gru
揇	nam
剒	cok
豮	frn
媢	mou
猧	wo
嚪	dam
螉	ju~
滃	ju~
惇	d!n
阓	fui
阓	#ri
阓	kui
抰	j@~
藊	bin
橫	wa~
晳	sik
黸	lou
牻	mo~
礌	l!i
趯	dek
抆	mrn
鮠	wri
姌	jim
泚	ci
岋	~rp
爔	hei
鼢	frn
娤	zo~
𨅬	lan
蟝	k!i
囧	#i~
蝲	lat
弍	ji
邨	cvn
㶶	nu~
畑	din
懞	mu~
汫	ze~
钑	krp
钑	zap
冓	gru
訚	~rn
槃	pun
乂	~ai
齌	zri
噒	l!n
㹢	ga
皒	~o
踭	za~
強	k@~
瑑	svn
嗐	hai
轗	hrm
婥	c@k
菴	rm
僾	oi
辁	cvn
覅	fiu
袯	but
攲	kei
沬	mui
窸	sik
锽	wo~
跂	kei
踖	zik
碥	bin
搲	wa
搲	we
珓	gau
黡	jim
嗧	ga
曱	gak
曱	gat
崷	cru
鐽	dat
髎	liu
髎	miu
魣	jv
糢	mou
楯	s!n
捳	~ok
𢫬	sat
褦	nr~
镮	wan
钘	ji~
搣	mit
纴	jrm
蔹	lim
鹟	ju~
嗮	sai
扷	jiu
昺	bi~
辿	cam
氾	fan
髝	lou
筜	do~
忟	mr~
驲	jrt
犂	lri
嘅	ge
岞	zok
膠	gau
萹	bin
嫲	ma
脢	mui
擏	ge~
擏	ki~
駝	to
扠	ca
藥	j@k
湨	#ik
唅	hrm
舋	jrn
暸	liu
梼	tou
罉	ca~
瑯	lo~
耢	lou
砲	pau
讻	hu~
蹾	drn
焗	guk
紟	grm
髆	bok
鵟	$o~
惢	so
鎅	gai
焮	jrn
嶱	got
拏	na
棓	bui
嫟	nik
扤	~rt
澒	hu~
邘	jv
迒	ho~
蹧	zou
猄	ge~
鈚	pei
埗	bou
鹲	mu~
鄃	sv
窊	wa
魟	hu~
鞁	bei
鄚	mok
幰	hin
塴	br~
揹	bui
冚	hrm
戣	$ri
鼱	ci~
鼱	zi~
僄	piu
敍	z!i
燚	jik
摷	cau
邅	zin
骉	biu
騞	wak
暡	ji~
踦	gei
絜	git
鱲	lap
纆	mrk
抎	wrn
甗	jin
涼	l@~
湑	s!i
烚	sap
跼	guk
澥	hai
紮	zat
猲	hot
垵	on
愐	min
齄	za
絘	ci
敨	tru
烱	#i~
葾	jvn
堁	fo
炆	mrn
洣	mri
週	zru
熰	ru
嗈	ju~
祫	hap
峮	$rn
瘈	kri
鲯	kei
洺	mi~
乸	na
垞	ca
揦	la
㕵	#ok
扻	hrm
冇	mou
舦	tai
亹	mei
翃	wr~
鹮	wan
啴	tan
璊	mun
媖	ji~
寀	coi
嚇	hrt
惓	kvn
艔	dou
崁	hrm
阇	se
爟	gun
嫄	jvn
姮	hr~
埲	bu~
莿	ci
矇	mu~
嗛	him
㷫	hi~
啰	lo
璆	kru
謏	siu
巀	zit
敻	hi~
龁	hrt
咇	bit
趍	c!i
箙	fuk
錞	d!i
垱	do~
藒	kit
葧	but
貍	lei
趷	grt
噆	cam
刉	gei
茓	jvt
攧	din
绖	dit
杻	cru
