的	dik
槨	#ok
奩	lim
睪	gou
鍔	~ok
騮	lru
飴	ji
聵	kui
諍	za~
銥	ji
儕	cai
諤	~ok
陘	ji~
摑	#ak
鮭	#ri
皰	pau
諡	si
詁	gu
繅	sou
籩	bin
瓔	ji~
鶻	#rt
闐	tin
躕	cv
鏃	zuk
瀧	lu~
綣	hvn
讕	lan
堃	$rn
鷙	zi
讎	cru
吋	cvn
訐	kit
磣	crm
諢	wrn
鍺	ze
鱘	crm
魷	jru
鳧	fu
惇	d!n
嗩	so
詒	ji
藎	z!n
鎰	jrt
嘜	mrk
鈀	pa
賚	loi
躑	zak
縞	gou
繾	hin
閬	lo~
錳	ma~
譙	ciu
駑	nou
廩	lrm
苧	cv
轔	l!n
鎢	wu
薺	cri
滎	ji~
櫈	dr~
軫	zrn
儐	brn
詎	g!i
穡	sik
堊	ok
鯰	nim
黿	jvn
齟	z!i
紆	jv
眥	zi
驄	cu~
鐳	l!i
韙	wri
螻	lru
騏	kei
蠣	lri
鼉	to
鴟	ci
緹	tri
躉	drn
蒗	lo~
崍	loi
鏜	to~
蠔	hou
褳	lin
瓚	zan
邨	cvn
瀲	lim
薌	h@~
珺	#rn
嗶	brt
齬	jv
釩	fan
碭	do~
臏	brn
梔	zi
樅	cu~
鋥	ci~
氹	trm
縵	man
讖	crm
壎	hvn
齎	zri
巋	$ri
嬙	c@~
漚	ru
鐃	nau
緇	zi
鬮	gru
鈈	wan
檣	c@~
饜	jim
蟈	#ok
髖	fun
燜	mun
贄	zi
鈷	gu
縟	juk
廡	mou
摶	tvn
齇	za
齦	hrn
頊	guk
轤	lou
鏑	dik
淥	luk
傴	jv
輳	cru
躚	sin
壠	lo~
鮫	gau
橈	jiu
倀	c@~
鏨	zam
懍	lrm
櫪	lik
撟	giu
澠	mrn
櫱	pak
籙	luk
璦	~oi
簞	dan
慳	han
鬩	jik
嘵	hiu
鰓	soi
䴉	svn
釅	jim
嬡	oi
洸	#o~
礆	gan
閽	frn
鷥	si
鑷	nip
痾	o
錙	zi
擼	lou
峴	jin
鎵	ga
觶	zi
訌	hu~
鱈	svt
櫟	lik
蓴	s!n
棖	ca~
軔	jrn
煢	ki~
彿	frt
櫸	g!i
鉦	zi~
魎	l@~
萵	wo
莧	jin
呎	cek
釺	hon
鯁	gr~
闥	tat
閶	c@~
趲	zan
鎩	sat
懟	d!i
緗	s@~
鑊	wok
鷸	n!t
漵	z!i
玀	lo
騅	z!i
輊	zi
磧	zik
鍇	kai
閆	jim
獪	kui
顓	zvn
癘	lri
堖	mou
饉	grn
矇	mu~
鉬	muk
媯	#ri
紱	frt
鋃	lo~
瘻	lru
幪	mu~
縶	zrp
蹕	brt
騭	zrt
顳	nip
犖	lok
紇	hrt
銃	cu~
詘	z!t
嶧	jik
櫳	lu~
喆	grt
鏹	k@~
嚦	lik
緡	mrn
鶿	ci
鯰	dim
鯔	zi
鱒	zvn
牠	ta
牠	to
琺	fat
臠	lvn
銻	tri
僨	frn
屨	g!i
鯀	#rn
瑱	din
瀠	ji~
貲	zi
嬛	hvn
嬛	ki~
軲	ku
萇	c@~
鈑	ban
齏	zri
絰	dit
蓽	brt
懌	jik
秈	sin
傯	zu~
睒	sim
螄	si
琿	wrn
戇	~o~
噲	fai
禰	nei
攖	ji~
璫	do~
閫	$rn
覿	dik
彧	juk
淶	loi
戧	c@~
覘	zim
劼	kit
癤	zit
悰	zu~
譫	zim
鑭	lan
蒔	si
鱖	#ri
冏	#i~
顙	so~
紿	doi
蟎	mun
紺	grm
埡	a
羆	bei
嶴	~ou
繒	zr~
鵜	tri
鮐	toi
欏	lo
鯢	~ri
礱	lu~
壙	$o~
駘	toi
縑	gim
黷	duk
晞	hei
麩	fu
諞	pin
蜆	hin
櫬	crn
甦	sou
鏍	loi
鷦	ziu
臚	lou
鉺	ji
鑌	brn
驂	cam
鰱	lin
齶	~ok
崁	hrm
憒	kui
鋮	si~
蕁	crm
韉	zin
厙	se
躓	zi
騶	zru
憮	mou
鉍	bit
篳	brt
幘	zik
钁	fok
纈	kit
饢	h@~
鸕	lou
貺	fo~
穠	nu~
浬	lei
鶘	wu
孌	lvn
糲	lri
槃	pun
縋	z!i
檉	ci~
吔	je
巹	grn
釹	~oi
鯖	ci~
檁	lrm
蹓	lru
魴	fo~
皸	#rn
鴰	kut
糝	srm
鶇	du~
鯡	fei
絎	ho~
櫝	duk
蟯	jiu
縲	l!i
齠	tiu
蠆	man
鉭	dan
鼴	jin
獁	ma
緱	kru
郟	gap
鯛	diu
鷯	liu
釤	sam
鰣	si
硨	ce
嗞	zi
紲	sit
癭	ji~
鮒	fu
糴	dek
餈	ci
籜	tok
蹚	to~
槧	cim
頇	hon
蕷	jv
徬	po~
羥	c@~
蠐	cri
濼	lok
鮁	but
瘞	ji
鈮	nei
鰨	tap
蛺	gap
輞	mo~
毿	sam
襉	gan
閼	jin
鍶	si
灃	fu~
妳	nei
顢	mun
誄	loi
譖	crm
筧	grn
緦	si
讜	do~
襝	lim
鎦	lru
糶	tiu
檾	#i~
鰈	dip
崚	li~
瀦	zv
餳	ci~
亶	tan
鋯	gou
鎘	gak
鶼	gim
旻	mrn
纘	zvn
熗	c@~
殽	~au
劌	#ri
鶓	miu
紼	frt
鮪	fui
俁	jv
覯	gru
迴	wui
壢	lik
傢	ga
饊	san
捽	z!t
蔦	niu
呯	pi~
飫	jv
壚	lou
紵	cv
黽	mrn
匭	#ri
蓯	cu~
瘂	a
舡	go~
餼	hei
銫	sik
縭	lei
櫧	zv
騸	sin
錁	#o
鵓	but
諑	d@k
葒	hu~
詵	srn
耬	lru
硤	hap
覡	hrt
窶	lru
鵂	jru
梘	gan
炆	mrn
牴	dri
蕢	#ri
誶	s!i
鉈	to
賾	zrk
脩	sru
禕	ji
嚳	guk
袪	k!i
鎣	ji~
蹧	zou
鯧	c@~
齕	hrt
鯿	bin
檮	to
睏	$rn
吽	hu~
銚	jiu
蕘	jiu
鍚	j@~
贐	z!n
愨	kok
諏	zru
戔	zin
鱟	hru
摽	piu
礌	l!i
讞	jin
鈹	pei
櫨	lou
艫	lou
毐	oi
岨	zo
呣	~
轢	lik
嘸	mou
堝	wo
噦	jvt
勍	ki~
屄	bei
屄	hri
碁	kei
鞀	tou
齔	crn
邠	brn
鯗	s@~
嚇	hrt
飠	sik
諼	hvn
磽	hau
頏	ho~
鈧	ko~
鋏	gap
瀋	srm
琇	sru
餷	ca
囍	hei
鰩	jiu
齙	bau
躦	zvn
鞽	kiu
櫞	jvn
鮃	pi~
靺	mut
癧	lek
詿	#a
銣	jv
繯	wan
閿	mrn
嚌	cri
蟣	gei
屌	diu
滘	gau
溮	si
氬	a
纊	$o~
澮	kui
嘓	#ok
蘺	lei
貰	sri
跂	kei
綞	s!i
滻	can
鋨	~o
騍	fo
黌	hu~
塒	si
鏌	mok
蕕	jru
鋩	mo~
玠	gai
託	cik
暸	liu
唵	rm
勱	mai
鷳	han
鄶	kui
襆	buk
釷	tou
銪	jru
錈	gvn
穭	l!i
剴	hoi
鰾	piu
誒	ei
鍤	cap
隉	nip
鱺	lei
鰷	tiu
簀	zak
惓	kvn
銦	jrn
錛	brn
晢	zri
晢	sik
潷	brt
賻	fu
緄	#rn
瑯	lo~
鏝	man
髕	brn
嶁	lru
偲	si
蠑	wi~
拏	na
釕	liu
鴝	k!i
黲	cam
亹	mei
亹	mun
綆	gr~
畬	se
畬	jv
迍	z!n
榿	kei
蔞	lru
鵒	juk
縕	wrn
鍰	wan
晳	sik
唸	nim
撚	lrn
軹	zi
鋦	guk
鰉	wo~
鰹	gin
緙	kak
嚤	mo
勅	cik
臑	nau
臑	jv
臑	ji
氾	fan
綈	tri
溈	#ri
顬	s!i
厴	jim
攄	sv
譾	zin
潿	wri
咼	wa
鯫	zru
剄	gi~
鐔	tam
鴯	ji
緶	pin
璠	fan
迺	nai
羋	me
颮	pau
浥	jrp
脷	lei
駔	co~
釃	si
鋣	je
糈	s!i
碸	fu~
鱅	zu~
鐿	ji
鐦	~in
鈰	si
鎇	mei
蟶	ci~
塏	hoi
鼢	frn
鯝	gu
鯇	wan
鑔	cat
鈁	fo~
釔	jvt
籪	dvn
垵	jim
	wo
鹺	co
鸌	wok
鷚	lru
鶥	mei
鵯	bei
鱧	lri
鰵	mrn
鰳	lrk
鰠	srt
鰒	fuk
鱝	frn
鯴	srt
鯪	li~
鱭	cri
鮞	ji
鮚	git
驏	zan
韝	gau
閌	ko~
鑹	cvn
鐠	pou
鐓	d!n
鑥	lou
鏷	buk
鏇	svn
鎿	na
鐨	fri
鎄	s!i
鎪	sru
錟	tam
錇	pui
鍃	frt
鍀	drk
鍩	zok
錆	c@~
錒	a
鋟	cim
鋶	so
鋝	lvt
鋱	tik
錸	loi
鐒	lou
鐋	to~
鉿	hrp
銩	diu
銱	diu
銠	lou
鈽	bou
鉕	g!i
鈳	o
鈄	dru
鈥	fo
鍆	mun
釙	pok
釓	gat
酏	ji
輇	cvn
軺	jiu
軤	fu
躒	lok
賧	zin
賕	kru
諗	nrm
螋	sou
蘞	lim
蒈	gai
蕆	zin
薟	lim
葤	zru
蕒	mai
茚	jrn
藶	lik
艴	frt
艤	~ri
膃	wrt
腡	lo
腖	du~
聹	ni~
耮	lou
耠	grp
耖	cau
繰	zou
繢	kui
鞝	z@~
餱	hru
筻	gr~
禚	z@k
碥	bin
瞘	k!i
瘭	biu
癉	dan
獫	him
灠	lam
灄	sip
湞	zi~
澩	hok
氌	lou
櫫	zv
榪	ma
弳	gi~
幬	tou
巰	kru
崬	du~
夼	$o~
唚	crm
囅	cin
齁	hru
鼱	ci~
鼱	zi~
鼩	k!i
黶	jim
黐	ci
鶹	lru
鶖	cru
鶊	gr~
鴒	li~
鴞	hiu
鳲	si
鯷	tri
魊	wik
魆	jvt
鬾	zi
髎	miu
髃	~ou
骾	gr~
骻	$a
驫	biu
馹	jrt
餜	#o
颺	j@~
霂	muk
闠	#ri
閪	hri
鐶	wan
钂	do~
鍠	wo~
錩	c@~
銛	cim
銍	zrt
鎅	gai
郿	mei
郪	cri
郤	#ik
郃	hrp
邅	zin
遝	dap
迾	lat
迆	ji
輈	zru
軑	dai
軚	tai
踭	za~
踦	ji
踡	kvn
踎	mru
踄	bou
跼	guk
躂	tat
跦	zv
趷	grt
趌	grt
賙	zru
贔	bri
貍	lei
觭	gei
觭	kei
觔	grn
覅	fiu
褦	nr~
裇	s!t
衒	jvn
蠄	krm
蟧	lou
蟝	k!i
薙	tri
葧	but
萩	cru
莙	$rn
薘	dat
茓	jvt
苳	du~
芃	fan
艔	dou
舦	tai
舖	pou
臯	gou
臢	zim
膶	z!n
膙	z@~
膙	k@~
腯	drt
腒	g!i
腒	k!i
腍	nrm
脢	mui
肶	bei
肏	cau
聤	ti~
羖	gu
罉	ca~
缹	bou
紝	jrm
粿	#o
粦	l!n
粃	pei
簕	lrk
筊	gau
竑	wr~
窸	sik
窣	s!t
禛	zrn
禘	dri
祫	hap
祊	br~
祇	zi
禡	ma
祂	ta
礵	s@~
磡	hrm
碔	mou
磠	lou
礄	kiu
砵	but
砲	pau
砢	lo
瞭	liu
瞓	frn
瞋	crn
瞇	mei
瞇	mri
瞇	mi
睺	hru
睩	luk
睄	sau
皕	bik
瘮	can
疍	dan
畑	din
甴	zat
甂	bin
璿	svn
璟	gi~
瑄	svn
琯	gun
琤	zr~
珅	srn
瑲	c@~
玦	kvt
玕	gon
獴	mu~
獮	sin
犺	ko~
犛	lei
犇	brn
爟	gun
燻	svn
燘	mui
燐	l!n
煖	hvn
煖	nvn
煆	dvn
煆	ha
焠	c!i
焜	#rn
焗	guk
焌	z!n
烱	#i~
烝	zi~
烜	hvn
烚	sap
濬	z!n
溦	mei
湴	ban
湉	tim
淴	frt
浛	ham
洴	pi~
洑	fuk
沚	zi
沊	drm
汭	noi
毬	kru
毘	pei
欸	ei
櫼	zim
橦	tu~
槥	wri
榲	wrn
椓	d@k
棯	nim
棓	bui
棓	pa~
槤	lin
梹	bi~
栟	bi~
柤	za
柤	zo
枱	toi
杬	lam
曱	gat
曚	mu~
曚	nrm
曌	ziu
昇	si~
暘	j@~
攰	gui
攩	do~
攞	lo
擸	lrp
擝	mr~
擏	ge~
擏	ki~
摱	man
摙	lin
搲	wa
搲	we
搣	mit
搊	cou
搵	wrn
揼	drm
揹	bui
揳	se
揳	sip
揳	sit
揦	la
揗	trn
揇	nam
掹	mr~
掟	de~
掅	ci~
捵	nin
捯	dou
拑	kim
抦	bi~
抔	pru
抌	drm
抆	mrn
扽	drn
扻	hrm
扺	zi
扲	~rm
扱	krp
扞	hon
戙	du~
懞	mu~
惗	nrm
悗	mun
恓	sri
怗	tip
弶	k@~
弢	tou
弔	diu
弍	ji
巉	cam
嶓	pun
嶒	cr~
嵖	za
屘	mei
尐	di
宬	si~
宧	wan
孭	me
孖	ma
孅	cim
嫲	ma
嫪	lou
嫑	miu
嫐	nau
婼	c@k
婥	c@k
妠	nap
奓	ci
奓	za
奓	se
奅	lu~
奅	pau
奀	~rn
墑	s@~
埞	de~
埗	bou
垺	fu
垺	pru
垵	on
坺	pet
囷	$rn
囧	#i~
嚿	gru
嚫	crn
嚡	hai
嚟	lri
嚄	wok
噏	~rp
噉	grm
噃	bo
嘥	sai
嘢	je
嘡	to~
嘚	drk
嘅	ge
嗻	sv
嗱	na
嗰	go
嗮	sai
喼	gip
喺	hri
喫	jak
喐	juk
喎	wo
啹	g!i
啲	di
啱	~am
啫	ze
啫	z@
啩	#a
啋	coi
唶	cok
唦	sa
唥	la~
啢	l@~
唞	tru
唓	ce
唎	lei
哷	lvt
哣	dru
哢	lu~
哋	dei
咹	on
咲	#an
咥	dit
咗	zo
咑	dak
咈	frt
咇	bit
咁	grm
呾	dat
呪	zru
呪	nau
吪	~o
厾	duk
厔	zrt
卲	siu
卐	man
卍	man
卌	se
匽	jin
勼	gru
劻	ho~
劄	zap
剦	jim
剟	zvt
剒	co
剒	cok
剋	hrk
冧	lrm
冚	hrm
冇	mou
兲	tin
僰	bak
僰	bok
僇	luk
僆	le~
俵	biu
俬	si
倈	loi
係	hri
佢	k!i
伾	pri
伋	krp
乸	na
乂	~ai
丏	koi
○	li~
〇	li~
㩧	bau
說	s!i
來	lri
裡	lei
長	z@~
傳	zvn
聽	te~
請	ce~
領	le~
愛	oi
輕	he~
參	sam
揦	lr
朶	t@
㐖	kit
㕵	#ok
㗾	h!i
㚻	gei
㜺	zan
㞎	ba
㨃	d!i
㨘	sa~
㨢	nr~
㩒	grm
㩧	bok
㩧	pok
㹢	ga
㹴	gr~
㺢	fok
䁪	zam
䂿	tap
䆲	$a~
䎺	zri
䰾	ba
䴉	wan
乶	fu
伄	diu
伕	fu
佈	bou
佉	k!i
併	bi~
來	lei
侷	guk
俠	hrp
俹	na
倖	hr~
倻	je
偪	bik
傖	ca~
傚	hau
價	lok
儘	z!n
兇	hu~
內	nap
冚	grm
冚	krm
凈	ze~
凈	zi~
剮	#a
剷	can
効	hau
勗	juk
勛	frn
勼	kru
厗	tri
厠	ci
參	srm
吔	ja
吽	~ru
呫	cip
呫	zim
咾	lou
員	wrn
唂	guk
唅	hrm
唵	an
啓	kri
啞	a
喫	hek
單	sin
喼	gep
喼	kip
嗊	gu~
嗱	la
嘅	koi
嘩	wa
嘸	m
嘽	tan
噁	ok
噆	crm
噉	dam
噏	rp
噏	krp
噒	l!n
噓	h@
噚	crm
噦	wri
噹	do~
嚐	s@~
嚙	jit
嚟	lei
嚥	jin
嚥	jit
嚮	h@~
囒	lan
圐	ku
坋	frn
坵	jru
坺	pat
垝	#ri
埇	ju~
埼	kei
塕	ju~
塚	cu~
墊	din
墊	dip
墊	zin
墻	c@~
壓	at
壼	$rn
夼	ko~
夾	grp
夾	gep
夾	gip
姦	gan
姪	zrt
姫	crn
娭	oi
婄	pru
媕	rm
嫋	tiu
嫏	lo~
孃	n@~
孻	lai
尙	s@~
屬	zuk
峇	ba
峚	mrt
崑	$rn
崙	l!n
嵞	tou
嶌	dou
巉	can
帹	sap
廚	c!i
廥	kui
彆	bit
彙	wui
彞	ji
彫	diu
從	su~
徯	hri
忟	mr~
惃	#rn
惛	frn
惡	ok
慼	cik
慾	juk
憊	bei
懮	jru
戙	do~
戸	wu
扂	dim
扠	ca
扤	~rt
扷	jiu
扻	krm
抃	bin
抆	mr~
拃	za
挾	gap
挾	gep
挾	hap
捨	se
捲	gvn
掗	a
掗	~a
掙	za~
掯	kr~
掱	pa
掹	ma~
揀	z@k
揈	fr~
揘	wa~
揼	drp
搉	kok
搊	cru
搳	wa
摀	wu
撚	nrn
撚	nin
撝	fri
撣	dan
撻	dat
撾	wo
擉	duk
擰	li~
擴	ko~
擷	kit
擸	lap
攋	lai
攋	niu
攢	cvn
敍	z!i
暡	ji~
曆	lik
曚	mo~
曱	gak
會	kui
朘	z!i
杧	mo~
枓	dru
枴	#ai
柊	zu~
査	ca
栴	zin
桿	gon
梜	gap
梣	srm
棖	cam
棶	loi
棻	frn
椆	cru
椆	diu
椪	pu~
榿	hei
構	gru
槓	lu~
槜	z!i
槵	wan
樂	~au
橈	nau
橫	zv
檃	jrn
檮	tou
檯	toi
檵	gri
檸	li~
檻	ham
櫆	fui
櫱	jit
櫼	cim
欞	li~
欿	hrm
歎	tan
歔	h!i
殗	jip
殜	jip
殭	g@~
氂	lei
氣	hei
汫	ze~
沒	mei
沖	cu~
泝	sou
洣	mri
洨	~au
浉	si
浹	zip
浽	s!i
淒	cri
淩	li~
淯	juk
淰	nam
淰	nrm
渦	#o
測	cak
湣	mrn
湼	nip
滙	wui
滮	biu
潟	sik
潽	pou
澀	gip
澀	sap
澥	hai
濊	wri
濕	srp
瀍	cin
瀝	lek
瀡	s!
瀧	s@~
瀰	nei
灕	lei
烚	hrp
焌	c!t
焢	hu~
焫	nat
煠	sap
煠	za
燉	drn
燻	frn
爌	ko~
爛	dr~
爭	zr~
牀	co~
牤	mo~
牸	zi
犂	lri
犎	fu~
犪	$ri
狉	pei
猄	ge~
猇	hau
猙	zr~
猳	ga
猵	bin
獃	~oi
獲	wai
玃	fok
玓	dik
玗	jv
珓	gau
琿	fri
璦	oi
瓩	cin
甪	luk
甴	gat
畑	tin
畫	wa
疊	dap
痲	ma
痾	~o
瘜	sik
癇	gan
癐	gui
癒	jv
癡	ci
癥	zi~
癦	mrk
癩	lat
癪	zik
皒	~o
皺	cau
盪	do~
眥	zai
眳	mi~
眽	mrk
睜	zr~
瞈	ju~
瞘	kru
瞤	s!n
矋	lri
矻	~rt
硃	zv
硤	gip
磑	~oi
礜	jv
禦	jv
禪	sin
稨	bin
穀	guk
穫	wok
窅	jiu
窰	jiu
竅	hiu
竈	zou
筀	gri
筕	hr~
篋	hap
篔	wrn
簉	zou
簷	jim
簷	sim
簹	do~
簽	cim
籮	po
粧	zo~
糢	mou
糰	tvn
紥	zat
紮	zat
絃	jin
絘	ci
絜	git
絢	hvn
綴	z!i
綵	coi
綷	z!i
綸	l!n
緙	hrk
締	tri
緻	zi
縛	bok
縝	crn
縧	tou
縴	cim
縴	hin
縷	lru
繃	ma~
繑	hiu
繑	kiu
繫	hri
纍	l!i
纔	coi
缽	but
罈	tam
罌	~a~
羣	$rn
羥	k@~
羱	jvn
肈	siu
肏	cou
胠	k!i
脫	t!i
脷	wa~
腍	jrm
膕	#ok
膶	j!n
臘	lip
臟	zo~
艅	jv
艷	jim
苘	ki~
苲	za
茀	frt
莿	ci
菢	bou
華	fa
華	hu~
菴	rm
菾	tim
萣	di~
萮	jv
萹	bin
葾	jvn
蒐	sru
蒓	s!n
蒟	g!i
蒭	co
蓆	zek
蔔	bak
蕓	wrn
蕠	jv
薑	g@~
藊	bin
藒	kit
藞	la
藠	kiu
藨	biu
藴	wrn
蘘	j@~
虉	jik
虰	di~
蚖	jvn
蛜	ji
蜑	dan
蝃	zvt
蝄	mo~
蝕	sit
蝲	lat
蝳	doi
螆	zi
螉	ju~
螮	dri
蟢	hei
蟭	ziu
蠍	hit
蠨	siu
蠮	jit
衆	zu~
衕	tu~
衞	wri
袴	fu
裊	niu
裏	lei
裏	l!i
製	zri
複	fuk
褟	tap
褦	le
襏	but
襪	mrt
觱	bit
訂	di~
訛	~o
訥	n!t
註	zv
詏	au
詰	kit
誌	zi
誒	e
誙	hr~
説	svt
諄	z!n
諗	lrm
諠	hvn
謁	jit
譖	zrm
譭	wri
讌	jin
讚	zan
豱	wrn
賁	bei
賈	gu
質	zi
賴	dei
購	gru
贏	ji~
贔	bei
贗	~an
贛	grm
趦	zi
趯	dek
踐	cin
踥	cip
踶	zi
蹺	kiu
躀	#an
軃	do
車	g!i
軲	gu
輂	guk
輓	wan
輾	zin
轀	wrn
轇	gau
轎	kiu
轗	hrm
轘	wan
週	zru
進	jrt
達	tat
邷	~a
鄋	sru
酕	mou
醃	jip
醖	wrn
醱	put
釦	kru
釺	cin
鈎	~ru
鈒	krp
鈒	zap
銜	hrm
銲	hon
銹	sru
鋅	si~
鋥	ca~
鋭	j!i
錯	co
錶	biu
鍁	hin
鍊	lin
鍘	zap
鎚	c!i
鎬	hou
鐘	zu~
鐺	ca~
鑒	gam
鑞	lap
閑	han
閦	cuk
閲	jvt
闃	$ik
闆	ban
闍	se
闡	zin
陜	hap
陳	crn
陳	zrn
隻	zek
雋	svn
霑	zim
霢	mrk
靉	oi
靦	tin
鞦	cru
韁	g@~
韆	cin
韌	jrn
韮	gru
頕	dam
頡	kit
頰	gap
顒	ju~
颭	zim
颱	toi
颳	#at
飛	fi
飭	cik
餄	gap
餔	bou
餕	z!n
餬	wu
餲	~at
餵	wri
餿	suk
饑	gei
饢	no~
馱	do
駢	pin
駭	hai
駮	bok
騎	ke
騾	l!i
驌	suk
驟	zru
驢	lou
骯	o~
骹	gau
骿	pin
髝	lou
髧	drm
髪	fat
髮	fat
鬆	su~
鬍	wu
鬎	lat
鬑	lim
鬒	zrn
鬙	sr~
鬚	sou
鬨	hu~
鬱	juk
魆	frt
魖	h!i
魟	hu~
魠	tok
魣	jv
鮁	brt
鮓	za
鮟	on
鮨	~ri
鯁	kr~
鯕	kei
鯤	$rn
鯪	le~
鯭	ma~
鰂	zrk
鰆	c!n
鰟	po~
鱀	gei
鱅	ju~
鱆	z@~
鱖	kvt
鱠	kui
鱲	lap
鳥	wu
鳩	gru
鳩	kru
鳯	fun
鴉	a
鴨	ap
鴨	~ap
鴴	hr~
鴿	gap
鵖	gip
鵟	$o~
鵠	huk
鵰	diu
鵲	c@k
鵾	$rn
鶗	tri
鶥	z@k
鶪	#ik
鶬	co~
鶲	ju~
鶺	zek
鶺	zik
鶻	wrt
鷫	suk
鷸	wrt
鷿	pik
鸂	kri
鸊	pik
鹵	lou
麥	mrk
麪	min
麵	min
黇	tim
黚	grm
鼆	mr~
齌	zri
齦	~rn
齧	jit
齧	~et
齱	zru
齷	rk
龜	#rn
